concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354009	I42.7	Cardiomyopathy due to drugs and other external agents		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354007	I42.0	Dilated cardiomyopathy		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354006	I42.3	Endomyocardial (eosinophilic) disease		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354002	I42.9	Cardiomyopathy, unspecified		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354008	O90.3	Cardiomyopathy in the puerperium		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354010	I43	Cardiomyopathy in diseases classified elsewhere		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354004	I42.5	Other restrictive cardiomyopathy		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354005	I42.8	Other cardiomyopathies		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3456	10638	2024-02-12T08:45:54.026421Z	9075	10777	1	9075	10474	354003	I25.5	Ischaemic cardiomyopathy		10638	cardiomyopathy	4	ICD10 codes	ICD10 Codes	PH1616	3224	CCU002_06 Cardiomyopathy
3457	10639	2024-02-12T08:45:54.052105Z	9076	10778	1	9076	10475	354013	240072005	Benign scapuloperoneal muscular dystrophy with cardiomyopathy (disorder)		10639	cardiomyopathy	9	SNOMED  CT codes	SNOMED CT codes	PH1616	3224	CCU002_06 Cardiomyopathy
3457	10639	2024-02-12T08:45:54.052105Z	9076	10778	1	9076	10475	354012	240077004	Severe scapuloperoneal muscular dystrophy with cardiomyopathy (disorder)		10639	cardiomyopathy	9	SNOMED  CT codes	SNOMED CT codes	PH1616	3224	CCU002_06 Cardiomyopathy
3457	10639	2024-02-12T08:45:54.052105Z	9076	10778	1	9076	10475	354011	1321241000000105	Cardiomyopathy caused by severe acute respiratory syndrome coronavirus 2 (disorder)		10639	cardiomyopathy	9	SNOMED  CT codes	SNOMED CT codes	PH1616	3224	CCU002_06 Cardiomyopathy
