concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
3491	10673	2024-02-12T11:02:24.119585Z	9110	10812	1	9110	10509	355108	I13.0	Hypertensive heart and renal disease with (congestive) heart failure		10673	Concept 1	4	ICD10 codes	ICD10 Codes	PH1631	3239	CCU002_06 Heart failure
3491	10673	2024-02-12T11:02:24.119585Z	9110	10812	1	9110	10509	355109	I11.0	Hypertensive heart disease with (congestive) heart failure		10673	Concept 1	4	ICD10 codes	ICD10 Codes	PH1631	3239	CCU002_06 Heart failure
3491	10673	2024-02-12T11:02:24.119585Z	9110	10812	1	9110	10509	355106	I50	Heart failure		10673	Concept 1	4	ICD10 codes	ICD10 Codes	PH1631	3239	CCU002_06 Heart failure
3491	10673	2024-02-12T11:02:24.119585Z	9110	10812	1	9110	10509	355107	I13.2	Hypertensive heart and renal disease with both (congestive) heart failure and renal failure		10673	Concept 1	4	ICD10 codes	ICD10 Codes	PH1631	3239	CCU002_06 Heart failure
3492	10674	2024-02-12T11:02:24.249090Z	9111	10813	1	9111	10510	355142	195111005	Decompensated cardiac failure		10674	Concept 2	9	SNOMED  CT codes	SNOMED CT codes	PH1631	3239	CCU002_06 Heart failure
3492	10674	2024-02-12T11:02:24.249090Z	9111	10813	1	9111	10510	355143	43736008	Rheumatic left ventricular failure		10674	Concept 2	9	SNOMED  CT codes	SNOMED CT codes	PH1631	3239	CCU002_06 Heart failure
3492	10674	2024-02-12T11:02:24.249090Z	9111	10813	1	9111	10510	355140	85232009	Left heart failure		10674	Concept 2	9	SNOMED  CT codes	SNOMED CT codes	PH1631	3239	CCU002_06 Heart failure
3492	10674	2024-02-12T11:02:24.249090Z	9111	10813	1	9111	10510	355141	10633002	Acute congestive heart failure		10674	Concept 2	9	SNOMED  CT codes	SNOMED CT codes	PH1631	3239	CCU002_06 Heart failure
3492	10674	2024-02-12T11:02:24.249090Z	9111	10813	1	9111	10510	355132	195114002	Acute left ventricular failure		10674	Concept 2	9	SNOMED  CT codes	SNOMED CT codes	PH1631	3239	CCU002_06 Heart failure
3492	10674	2024-02-12T11:02:24.249090Z	9111	10813	1	9111	10510	355124	42343007	Congestive heart failure		10674	Concept 2	9	SNOMED  CT codes	SNOMED CT codes	PH1631	3239	CCU002_06 Heart failure
