concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357027	74609	PULMONARY VALVE ANOM UNSPEC		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356996	7464	Congenital insufficiency of aortic valve		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356991	7459	Unspecified Defect of Septal Defect		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357020	74560	Endocardial Cushion Defect		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357035	74685	Congenital Coronary Artery Anomaly		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357016	74512	L-Transposition of Great Vessels		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357039	74710	Coarctation of Aorta		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357030	74670	Hypoplastic left heart syndrome		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357011	64853	Congenital cardiovascular disorders of mother, antepartum condition or complication		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357024	74600	Congenital pulmonary valve anomaly, unspecified		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357008	64850	Congenital cardiovascular disorders of mother, unspecified as to episode of care or not applicable		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357001	7469	Unspecified congenital anomaly of heart		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356993	7461	Congenital Tricuspid Atresia and Stenosis		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357033	74683	PULMONARY STENOSIS INFUNDIBULA		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357010	64852	Congenital cardiovascular disorders of mother, delivered, with mention of postpartum complication		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357025	74601	Pulmonary Atresia		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357028	74610	Tricuspid atresia and stenosis, congenital		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356987	7453	Common Ventricle or Double Inlet Ventricle		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356989	7457	Cor Biloculare		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357050	74749	Other anomalies of great veins		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356995	7463	Congenital stenosis of aortic valve		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357005	7473	Congenital Anomalies of Pulmonary Artery		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357047	74740	Congenital Anomalies of Great Veins		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357018	74520	Tetralogy of Fallot		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357036	74687	Malposition of Heart and Cardiac Apex		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357013	74500	Common Truncus		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357006	7474	Congenital anomalies of great veins		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357040	74711	Interruption of Aortic Arch		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357000	7468	Other specified congenital anomalies of heart		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356986	7452	Tetralogy of Fallot		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357022	74569	Atrioventricular septal defect		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356985	7451	Transposition of great vessels		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357019	74530	Common Ventricle or Double Inlet Ventricle		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357002	7470	Patent Ductus Arteriosus		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357038	74690	Other Congenital Anomalies of Heart		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357043	74722	Atresia and Stenosis of Aorta		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357026	74602	Congenital Pulmonary Stenosis		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357044	74729	Other Congenital Anomalies of Aorta		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357037	74689	Other Congenital Anomalies of Heart		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	357015	74511	Double Outlet Right Ventricle		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356982	747	Patent Ductus Arteriosus		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
3508	10749	2024-04-25T10:45:51.436163Z	9190	10974	1	9190	10596	356984	7450	Common Truncus		10749	Congenital heart disease	17	ICD9 codes	ICD9 codes	PH1637	3292	Congenital heart disease
