concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353002	399211009	History of - myocardial infarction (context-dependent category)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352970	70422006	Acute subendocardial infarction		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353005	428752002	Recent myocardial infarction (situation)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353016	703213009	Acute ST segment elevation myocardial infarction of inferior wall (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353014	394710008	First myocardial infarction (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353024	233833005	Acute Q wave infarction - lateral (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353012	285991000119100	Acute ST segment elevation myocardial infarction involving left main coronary artery (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352963	54329005	Acute myocardial infarction of anterior wall		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352959	15990001	Acute myocardial infarction of posterolateral wall		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353020	233828006	Acute non-Q wave infarction - anterolateral (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352974	129574000	Postoperative myocardial infarction		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352961	42531007	Microinfarct of heart		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352971	73795002	Acute myocardial infarction of inferior wall		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353031	703360004	Subsequent non-ST segment elevation myocardial infarction (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353023	233831007	Acute Q wave infarction - inferolateral (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352958	10273003	Acute infarction of papillary muscle		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352993	307140009	Acute non-Q wave infarction		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352990	233846000	Ventricular septal defect as current complication following acute myocardial infarction		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352975	161502000	H/O: myocardial infarct at less than 60		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353015	428196007	Mixed myocardial ischemia and infarction (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353017	1089471000000109	Acute transmural myocardial infarction (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353029	703209002	Subsequent ST segment elevation myocardial infarction of inferior wall (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352966	62695002	Acute anteroseptal myocardial infarction		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352999	315287002	Diabetes mellitus insulin-glucose infusion in acute myocardial infarction		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352979	194856005	Subsequent myocardial infarction		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352981	194858006	Subsequent myocardial infarction of inferior wall		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	353008	15712921000119103	Acute ST segment elevation myocardial infarction of lateral wall (disorder)		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
3448	10630	2024-02-11T20:58:46.554956Z	9067	10769	1	9067	10466	352985	194866002	Rupture of chordae tendinae as current complication following acute myocardial infarction		10630	AMI	9	SNOMED  CT codes	SNOMED CT codes	PH1610	3218	CCU002_06 Acute Myocardial Infarction (AMI)
